|  Performance Summary Over and Ensemble of Subsets  |
|               Key               |      Value       |
|---------------------------------+------------------+
|                    System Title |               NA |
|                     Decision ID |       Occurrence |
|                       TotTrials |            35843 |
|      IncludeBlocksWithNoTargets |                0 |
|                 TrialsPerSecond |                1 |
|                          TotDur |       35842.9925 |
|                            BETA |            999.9 |
|                           Value |                1 |
|                           Ptarg |           0.0001 |
|                            Cost |           0.1000 |


                      |        MetaData         |                              Occurrence                               |
                      |          Text           |  #Targ  |  #Corr  |  #FA  |  #Miss  |   TWV    |    PFA    |  PMISS   |
         KW202-00255  |              anakuwanga |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00256  |                  atakaa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00257  |                   mummy |      10 |      10 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00258  |              ninaambiwa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00259  |         people will run |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00260  |              nifanikiwe |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00261  |                  tatizo |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00262  |           inalia inalia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00263  |                    huna |       6 |       6 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00264  |               akina dan |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00265  |              kidato cha |       5 |       5 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00266  |                meet him |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00267  |                unacheka |       4 |       4 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00268  |               anatafuta |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00269  |           inaweza fanya |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00270  |             janet patly |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00271  |           akalia akalia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00272  |   unanisikia unanisikia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00273  |                nitafute |       7 |       7 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00274  |                  uwekwe |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00275  |                 ukatoka |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00276  |                 la nane |       5 |       5 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00277  |               ungenunua |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00278  |             mnarudishwa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00279  |                  school |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00280  |                   saida |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00281  |                anaelewa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00282  |                  loreen |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00283  |             mmejipangia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00284  |          i call it jina |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00285  |               nikiamini |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00286  |              nyinyi mko |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00287  |                 mnasema |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00288  |                kufupika |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00289  |                nahitaji |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00290  |            kiasi fulani |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00291  |                 leakage |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00292  |           miradi ingine |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00293  |               i want to |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00294  |                 unaishi |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00295  |               hujaficha |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00296  |   iliniambia iliniambia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00297  |          walikaa saingu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00298  |                hakukuwa |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00299  |              kumeendaje |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00300  |            naweza pitia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00301  |            zingine zote |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00302  |                   mjini |       5 |       5 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00303  |              ukinipigia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00304  |           huyu msichana |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00305  |                 unasoma |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00306  |               mbio mbio |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00307  |                 kiluhya |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00308  |                per acre |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00309  |              utaniletea |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00310  |               anitafute |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00311  |             bricto back |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00312  |               kuwapatia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00313  |              wanatoanga |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00314  |             watoka bara |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00315  |                anaongea |       7 |       7 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00316  |      ulikuwa unaniambia |       5 |       5 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00317  |                    tuma |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00318  |               nishatoka |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00319  |             huwezi taka |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00320  |            sina uhakika |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00321  |               reluctant |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00322  |                 utarudi |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00323  |               this time |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00324  |                 kurudia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00325  |           nakuomba cheo |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00326  |               yule mama |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00327  |        tuchukue another |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00328  |            last week on |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00329  |       man in one way or |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00330  |     ashakimbia ashafika |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00331  |               rain rain |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00332  |                unapotea |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00333  |          kuendesha bike |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00334  |                fundisho |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00335  |                nailipia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00336  |             nitakutumia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00337  |         walimie wapatie |         |         |       |         |          |           |          |
         KW202-00338  |                nielezee |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00339  |            jambo ambalo |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00340  |                 meh meh |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00341  |         tunavaa tunavaa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00342  |                   wasee |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00343  |                nilitoka |       6 |       6 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00344  |     and i want to teach |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00345  |                 uchungu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00346  |                   nunua |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00347  |               nimuulize |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00348  |        inakatika katika |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00349  |                ilishoot |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00350  |               kukuuliza |       5 |       5 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00351  |                pewa cub |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00352  |                hatuwezi |      12 |      12 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00353  |             randa randa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00354  |           shilingi elfu |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00355  |                nitaweza |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00356  |                  kusota |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00357  |            saa hii niko |       5 |       5 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00358  |                    liko |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00359  |               ulimpatia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00360  |         nasi uliniambia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00361  |        not act like you |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00362  |                 kusomea |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00363  |              usiniambie |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00364  |            mtaani nioge |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00365  |                 gharama |       6 |       6 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00366  |               pale hivi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00367  |                has gone |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00368  |                kupeleka |       7 |       7 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00369  |                  anatry |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00370  |             ananiitanga |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00371  |          ambao wanaweza |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00372  |                 sisikii |       7 |       7 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00373  |               wiki moja |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00374  |             ndugu zangu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00375  |              tunamaliza |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00376  |                wakirudi |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00377  |                  zikuje |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00378  |               wachezaji |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00379  |              kutafutiwa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00380  |                hatakuwa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00381  |         wakakaa wakakaa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00382  |                  online |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00383  |           napewa napewa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00384  |                   bravo |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00385  |            sijakurekodi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00386  |                 awatoke |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00387  |             haipatikani |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00388  |                    text |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00389  |                nikipiga |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00390  |                  nitume |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00391  |               elfu saba |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00392  |               heri heri |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00393  |         tunaweza chukua |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00394  |             jamie jamie |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00395  |              ananiambia |      15 |      15 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00396  |                 msururu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00397  |                 utaanza |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00398  |                  kanusu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00399  |              kumsalimia |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00400  |           tukapata onyi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00401  |                  nirudi |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00402  |          huwezi niambia |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00403  |                 because |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00404  |                   ugali |       6 |       6 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00405  |                mvua jua |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00406  |               watatuita |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00407  |             unipe unipe |         |         |       |         |          |           |          |
         KW202-00408  |           too late wali |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00409  |                    kile |      13 |      13 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00410  |              that's why |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00411  |          sitawahi sahau |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00412  |                kujikimu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00413  |                watarudi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00414  |         anatamani alete |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00415  |                  kuchat |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00416  |                    down |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00417  |             why am here |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00418  |          give me a call |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00419  |                 alianza |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00420  |              mko karibu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00421  |                   ndege |       9 |       9 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00422  |              kurekodiwa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00423  |                  utakaa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00424  |             katika kazi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00425  |               nimezeeka |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00426  |                tamutamu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00427  |         ashakuwa shosho |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00428  |              anitafutie |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00429  |               utachukua |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00430  |            sikuona guka |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00431  |                  nifike |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00432  |               emotional |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00433  |                wamekuja |       6 |       6 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00434  |                wanaanza |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00435  |                    bara |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00436  |                   kofia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00437  |             nakuulizaje |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00438  |          tumeona mister |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00439  |                customer |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00440  |             nitakuuliza |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00441  |                   nyama |      11 |      11 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00442  |              rael osala |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00443  |           daudi ilitoka |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00444  |           that's why am |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00445  |               hayo yote |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00446  |             head office |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00447  |                     max |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00448  |             tunaendanga |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00449  |          ningali nasoma |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00450  |                nimwache |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00451  |                 kwanini |      12 |      12 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00452  |                  amelia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00453  |              nitangojea |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00454  |               nilisahau |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00455  |             pesa nyingi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00456  |                  ununue |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00457  |        do you even care |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00458  |               unapigiwa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00459  |            lisaa limoja |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00460  |           elfu mia sita |         |         |       |         |          |           |          |
         KW202-00461  |              atanifanya |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00462  |              alikuwanga |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00463  |              ilikufanya |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00464  |                  nafika |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00465  |                   urudi |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00466  |                aliwacha |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00467  |               elfu kumi |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00468  |           tupange tuone |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00469  |               nikuletee |       3 |       3 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00470  |                register |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00471  |                   nijue |       6 |       6 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00472  |                  victor |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00473  |             hawezi kosa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00474  |          mshumaa yapata |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00475  |                  unatoa |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00476  |               haijafika |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00477  |                   mnagu |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00478  |           kae tukae kae |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00479  |                anaogopa |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00480  |             wacha tuone |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00481  |              hangesikia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00482  |            ulizungumzia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00483  |                  fasihi |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00484  |             pat pat pat |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00485  |                ukae nje |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00486  |           kenye unasema |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00487  |             kahawa west |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00488  |               nimeongea |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00489  |         is it that when |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00490  |            utanikopesha |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00491  |           yule msichana |       7 |       7 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00492  |               lile wino |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00493  |         ulikuwa umesema |       2 |       2 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00494  |                    lucy |       4 |       4 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00495  |             wacha nione |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00496  |               pale pale |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00497  |                  ijumaa |      10 |      10 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00498  |              hatamrudia |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00499  |      ilikufanya ukanona |       1 |       1 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
         KW202-00500  |               kazi yako |       7 |       7 |     0 |       0 |   1.0000 |   0.00000 |    0.000 |
Summary  Totals       |                         |     963 |     963 |     0 |       0 |          |           |          |
         Means        |                         |       2 |       2 |     0 |       0 |          |   0.00000 |    0.000 |
         TWV          |                         |         |         |       |         |   1.0000 |           |          |
