language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_63787_20130108_203416_inLine,1,KW202-00205,alikuwako,,,91.97,92.3,0.005916222577288042,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_inLine,1,KW202-00205,alikuwako,,,170.16,170.72,0.003588666194161738,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00205,alikuwako,,,32.45,32.77,0.003921728108825644,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_inLine,1,KW202-00205,alikuwako,,,252.67,253.07,0.0017838043953005824,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00205,alikuwako,,,65.65,65.92,0.005358013675121545,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00205,alikuwako,,,531.4,531.67,0.0037762716194007467,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_outLine,1,KW202-00205,alikuwako,,,447.54,447.8,0.0063016993386105025,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00205,alikuwako,,,252.59,252.85,0.00273751024304462,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00205,alikuwako,,,350.95,351.6,0.0035332002423519434,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00205,alikuwako,,,359.15,359.47,0.0052597844710242335,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00205,alikuwako,,,359.47,359.68,0.004157782626600454,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00205,alikuwako,,,83.72,85.14,0.0062175925876628915,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00205,alikuwako,,,264.24,264.57,0.005008802062945705,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00205,alikuwako,,,270.87,271.2,0.004387666676686851,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00205,alikuwako,,,275.04,275.41,0.0046786342614453915,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00205,alikuwako,,,527.59,527.91,0.0065686266720431635,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00205,alikuwako,,,555.29,555.59,0.006208125288233875,YES,FA
swahili,BABEL_OP2_202_76756_20130417_210400_inLine,1,KW202-00205,alikuwako,,,222.84,224.49,0.002467927697299134,YES,FA
swahili,BABEL_OP2_202_68924_20130924_231821_outLine,1,KW202-00205,alikuwako,,,192.86,193.27,0.00663195587471253,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_outLine,1,KW202-00205,alikuwako,,,63.43,63.74,0.006648883706424109,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_outLine,1,KW202-00205,alikuwako,,,67.41,67.72,0.005215942752038963,YES,FA
swahili,BABEL_OP2_202_12635_20131101_212012_outLine,1,KW202-00205,alikuwako,,,358.63,358.89,0.006661443065435925,YES,FA
swahili,BABEL_OP2_202_12635_20131101_212012_outLine,1,KW202-00205,alikuwako,,,375.1,375.51,0.002393745570266296,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00205,alikuwako,,,236.63,236.91,0.0031896608189472017,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00205,alikuwako,,,429.44,429.66,0.0029529305530516465,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00205,alikuwako,,,442.49,442.81,0.006045645406757092,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00205,alikuwako,,,594.77,595.81,0.006421204369903373,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00205,alikuwako,,,595.81,596.16,0.006527399210939158,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00205,alikuwako,,,175.68,176.09,0.005770370195024729,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00205,alikuwako,,,265.84,266.15,0.006498737934585561,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00205,alikuwako,,,268.68,269.02,0.005510766879102764,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00205,alikuwako,,,283.94,284.21,0.004725725032001109,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,181.69,181.93,0.0052036427710936955,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,188.72,189.4,0.002880618678393394,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,274.35,274.78,0.0035093306344908992,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,280.35,280.64,0.005120853387694606,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,515.91,516.12,0.0024717774138657994,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,551.08,551.35,0.006661443065435925,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00205,alikuwako,,,557.5,557.77,0.006661443065435925,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00205,alikuwako,,,210.93,211.14,0.0050365077358962285,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00205,alikuwako,,,213.02,213.24,0.004274741657397996,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00205,alikuwako,,,419.81,420.24,0.0059827871800506695,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00205,alikuwako,,,34.09,34.37,0.005694747837148688,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00205,alikuwako,,,438.14,438.63,0.005578771712708593,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00205,alikuwako,,,213.32,213.65,0.005422653419600839,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00205,alikuwako,,,227.92,228.25,0.002276957182933589,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00205,alikuwako,,,453.35,453.72,0.004593053150961611,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00205,alikuwako,,,468.06,468.36,0.0029812437167369807,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_outLine,1,KW202-00205,alikuwako,,,187.03,187.58,0.005066875446898169,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_outLine,1,KW202-00205,alikuwako,,,188.34,188.62,0.0018486284347218984,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_outLine,1,KW202-00205,alikuwako,,,424.85,425.08,0.004602315678232826,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_outLine,1,KW202-00205,alikuwako,,,432.28,433.28,0.005634824678037418,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00205,alikuwako,,,553.54,554.28,0.0013483290987816245,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_outLine,1,KW202-00205,alikuwako,,,206.55,206.89,0.003075568598358879,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_outLine,1,KW202-00205,alikuwako,,,255.24,255.51,0.006661443065435925,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_outLine,1,KW202-00205,alikuwako,,,28.35,28.66,0.002577337461212399,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00205,alikuwako,,,217.31,217.59,0.0062139817719469945,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00205,alikuwako,,,218.21,218.47,0.00573380471338,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00205,alikuwako,,,438.36,438.58,0.005420721735578913,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00205,alikuwako,,,477.06,477.42,0.0019434311180453333,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00205,alikuwako,,,108.66,108.94,0.0032327653581643865,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00205,alikuwako,,,355.54,356.06,0.0033890952491685356,YES,FA
swahili,BABEL_OP2_202_82637_20121227_205425_outLine,1,KW202-00205,alikuwako,,,216.34,216.84,0.0014317874045628642,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_outLine,1,KW202-00205,alikuwako,,,346.45,346.76,0.003930506008656728,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00205,alikuwako,,,132.96,133.32,0.0016700602873805223,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00205,alikuwako,,,279.43,279.96,0.006307057543406304,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00205,alikuwako,,,281.04,281.31,0.005456707029443205,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00205,alikuwako,,,459.62,459.91,0.0016867150895483662,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00205,alikuwako,,,116.03,116.66,0.005163678071629463,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00205,alikuwako,,,256.48,256.88,0.002728377404806679,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00205,alikuwako,,,440.2,440.82,0.002936275750883803,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_inLine,1,KW202-00205,alikuwako,,,328.01,328.32,0.004457057135227136,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_inLine,1,KW202-00205,alikuwako,,,501.73,502.06,0.001365502657082565,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_outLine,1,KW202-00205,alikuwako,,,223.8,224.21,0.006629778464101243,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00205,alikuwako,,,133.78,134.15,0.004514611763046504,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00205,alikuwako,,,412.4,412.69,0.0035162382819473982,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00205,alikuwako,,,492.42,492.96,0.001665097975423136,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00205,alikuwako,,,495.78,496.06,0.00431410569186601,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00205,alikuwako,,,79.14,79.55,0.00397453202258402,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00205,alikuwako,,,115.61,115.94,0.0054197047005285,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00205,alikuwako,,,193.58,193.97,0.002369602932861516,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00205,alikuwako,,,194.33,194.62,0.005292029260139354,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00205,alikuwako,,,270.36,270.66,0.0033948015666326005,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00205,alikuwako,,,41.49,41.96,0.006602202480183993,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00205,alikuwako,,,333.86,334.12,0.006610939425583517,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00205,alikuwako,,,420.56,421,0.0027066920332955158,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00205,alikuwako,,,491.54,491.81,0.00654241583584459,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_outLine,1,KW202-00205,alikuwako,,,524.87,525.11,0.0064916391664484475,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00205,alikuwako,,,67.66,67.97,0.00507411072980715,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00205,alikuwako,,,68.58,68.89,0.006289863507889583,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00205,alikuwako,,,73.84,74.15,0.006555794283487611,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00205,alikuwako,,,101.65,101.96,0.004612875095836783,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00205,alikuwako,,,520.29,520.77,0.004294986798065957,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,84.56,84.81,0.005408544617928326,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,98.61,98.98,0.005114580533927292,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,104.31,104.57,0.0063035695909850874,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,232.55,232.84,0.004714059844745025,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,235.14,235.49,0.00640400350864806,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,243.37,243.64,0.002479811308190206,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,356.91,358.01,0.00636824346415735,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,361.38,362.32,0.00661803819372063,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,521.89,522.17,0.0023527638357516514,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00205,alikuwako,,,565.47,566.21,0.004852342482908282,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,39.55,39.81,0.0037604768602956693,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,61.62,61.87,0.0066529791495801354,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,78.64,78.98,0.005501941199101525,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,96.65,96.9,0.0066502488541427835,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,98.01,98.31,0.00665106794277399,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,108.09,108.37,0.006177723448538967,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,111.41,111.84,0.00656371214025593,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,126.81,127.11,0.006622133636876659,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,132.4,132.64,0.006168501875699313,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,203.89,204.52,0.004586746168501329,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00205,alikuwako,,,205.9,206.28,0.006007277930123712,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00205,alikuwako,,,428.76,429.06,0.0038899269927190937,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00205,alikuwako,,,459.99,460.23,0.0014314461176331953,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00205,alikuwako,,,171.12,171.42,0.0037097206681153063,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00205,alikuwako,,,171.42,171.75,0.001461629533693115,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00205,alikuwako,,,356.77,357.14,0.0030355561187244942,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,163.96,164.18,0.0020171832235467884,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,179.31,179.75,0.006614488809652074,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,180.1,180.34,0.005659397336973581,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,198.43,198.74,0.006332722320517408,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,213.93,214.23,0.004207078110721834,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,229.36,229.67,0.006407006833629146,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00205,alikuwako,,,539.47,540.67,0.005933252795078522,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00205,alikuwako,,,538.37,538.65,0.005408380800202084,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00205,alikuwako,,,555.67,556,0.005562130562017937,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00205,alikuwako,,,569.35,569.63,0.005451826626348939,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_outLine,1,KW202-00205,alikuwako,,,298.85,299.27,0.00142414257733828,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_outLine,1,KW202-00205,alikuwako,,,526.72,527.14,0.0013902391337449688,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00205,alikuwako,,,31.85,32.1,0.0040767747609742385,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00205,alikuwako,,,160.94,161.33,0.005986691502526082,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00205,alikuwako,,,365.23,365.63,0.003626958587670591,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00205,alikuwako,,,446.95,447.59,0.001436579073055416,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,68.2,68.49,0.0062387728545181455,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,71.04,71.4,0.005295080365290594,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,197.43,197.69,0.005206270680452146,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,417.31,417.62,0.006661443065435925,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,435.04,435.34,0.0034481447137398535,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,436.71,436.98,0.006660077917717249,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,441.18,441.55,0.006649156735967845,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00205,alikuwako,,,447.32,447.68,0.005702911420506369,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00205,alikuwako,,,99.53,99.87,0.005847828676582389,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00205,alikuwako,,,252.79,253.09,0.0020721645479164523,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00205,alikuwako,,,287.91,288.27,0.005483463924729249,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00205,alikuwako,,,355.42,355.73,0.006635778288324822,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_outLine,1,KW202-00205,alikuwako,,,419.8,420.23,0.0014434935462505083,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00205,alikuwako,,,162.1,162.62,0.001401672245888878,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00205,alikuwako,,,317.36,317.57,0.001533736636193566,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00205,alikuwako,,,88.94,89.24,0.005358273053188092,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00205,alikuwako,,,90.92,91.5,0.0051683468768273354,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00205,alikuwako,,,206.6,207.21,0.0047890474089318825,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00205,alikuwako,,,215.14,215.6,0.0016894726879400912,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00205,alikuwako,,,226.39,226.66,0.004199167079692108,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00205,alikuwako,,,520.0,520.62,0.0034584788819702287,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00205,alikuwako,,,320.98,321.27,0.005444243230771696,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00205,alikuwako,,,147.36,147.69,0.0027674138038222113,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00205,alikuwako,,,148.59,148.8,0.0020715297542272682,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00205,alikuwako,,,593.4,593.69,0.0037788790515434173,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00205,alikuwako,,,234.57,234.92,0.0066147618391958094,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,50.07,51,0.006619676370983042,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,114.17,114.42,0.006272539783339589,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,263.82,264.26,0.003872166420899122,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,265.26,265.93,0.0017157517815245985,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,284.76,285.03,0.003996879490738741,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,361.13,361.66,0.006605751864252551,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00205,alikuwako,,,367.57,367.81,0.004344664523548565,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00205,alikuwako,,,174.82,175.05,0.006640965849655789,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00205,alikuwako,,,179.23,179.65,0.005651895850259457,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00205,alikuwako,,,419.62,420.09,0.002747830759797808,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00205,alikuwako,,,451.46,451.9,0.005159009266431592,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00205,alikuwako,,,447.25,447.46,0.004053362477598949,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00205,alikuwako,,,484.31,484.6,0.005350648703179289,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00205,alikuwako,,,510.65,510.87,0.00513803377173414,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00205,alikuwako,,,58.83,59.45,0.002000262217573803,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00205,alikuwako,,,148.4,148.97,0.002580443172272386,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00205,alikuwako,,,174.84,175.44,0.004447774130740142,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00205,alikuwako,,,408.28,408.75,0.003289999176269866,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00205,alikuwako,,,188.27,189.01,0.001595420835861928,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_outLine,1,KW202-00205,alikuwako,,,106.23,106.52,0.004858990752298232,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_outLine,1,KW202-00205,alikuwako,,,112.64,113.04,0.006490274018729771,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_outLine,1,KW202-00205,alikuwako,,,173.5,173.83,0.0029410401164219812,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00205,alikuwako,,,300.12,300.54,0.005587522309585305,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00205,alikuwako,,,305.95,306.35,0.00634630554031823,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00205,alikuwako,,,428.48,428.8,0.006483448280136392,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00205,alikuwako,,,496.04,496.35,0.006076170109746681,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00205,alikuwako,,,539.38,539.71,0.004977738126607238,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00205,alikuwako,,,553.62,554.08,0.003630671789465389,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00205,alikuwako,,,48.92,49.47,0.002335433285463063,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00205,alikuwako,,,261.36,261.64,0.0017594706372151877,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00205,alikuwako,,,215.21,215.52,0.0015545551389033708,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00205,alikuwako,,,433.36,433.69,0.005873022477730549,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00205,alikuwako,,,394.88,395.32,0.006607390041514959,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_outLine,1,KW202-00205,alikuwako,,,592.77,593.1,0.006460786828006376,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_outLine,1,KW202-00205,alikuwako,,,598.33,598.67,0.00523462479856904,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00205,alikuwako,,,519.74,520.1,0.005064295317709871,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00206,anakasirika,511.52,512.4000,511.52,512.37,1.0,YES,CORR
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00207,mama watoto,235.57,236.4000,235.6,236.34,1.0,YES,CORR
swahili,BABEL_OP2_202_76756_20130417_210400_outLine,1,KW202-00208,utoto unakumaliza,323.54,325.0100,,,,,MISS
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00209,walipitwa,190.68,191.1700,,,,,MISS
